season,epnumInSeason,epnum,date,name,wikilink,description,types,bday,genres,gender
34,21,657,2009-05-09,Ciara,/wiki/Ciara,Singer,"Person,Thing",1985-10-25,"R&B,hip hop,crunk&B,pop,dance",Female
34,22,658,2009-05-16,Green Day,/wiki/Green_Day,Rock band,"MusicGroup,Thing",,"Punk rock,pop punk,alternative rock",
35,1,659,2009-09-26,U2,/wiki/U2,Rock band,"Thing,MusicGroup",,"Rock,alternative rock,post-punk",
35,2,660,2009-10-03,Lady Gaga,/wiki/Lady_Gaga,Singer-songwriter,"Thing,Person",1986-03-28,"Electropop,dance-pop",Female
35,3,661,2009-10-10,Regina Spektor,/wiki/Regina_Spektor,Singer-songwriter,"Person,Thing",1980-02-18,"Anti-folk,indie pop",Female
35,4,662,2009-10-17,Shakira,/wiki/Shakira,Singer-songwriter,"Person,Thing",1977-02-02,"Pop,Latin pop,rock en español,dance,folk,world",Female
35,5,663,2009-11-07,Taylor Swift,/wiki/Taylor_Swift,Singer-songwriter,"Person,Thing",1989-12-13,"Country,pop",Female
35,6,664,2009-11-14,The Black Eyed Peas,/wiki/The_Black_Eyed_Peas,Hip hop group,"Thing,MusicGroup",,"Pop,dance-pop,EDM,hip hop",
35,7,665,2009-11-21,Dave Matthews Band,/wiki/Dave_Matthews_Band,Rock band,"MusicGroup,Thing",,"Rock,jam,jazz fusion,folk rock,bluegrass,funk rock,pop rock,alternative rock",
35,8,666,2009-12-05,Rihanna,/wiki/Rihanna,Singer,"Thing,Person",1988-02-20,"R&B,pop,reggae,hip hop,dance",Female
35,9,667,2009-12-12,Bon Jovi,/wiki/Bon_Jovi,Rock band,"MusicGroup,Thing",,"Hard rock,glam metal,arena rock,pop rock",
35,10,668,2009-12-19,Muse,/wiki/Muse_(band),Rock band,"Thing,MusicGroup",,"Alternative rock,progressive rock,hard rock,art rock,space rock,electronica",
35,11,669,2010-01-09,Alicia Keys,/wiki/Alicia_Keys,Singer-songwriter,"Person,Thing",1981-01-25,"R&B,soul,jazz,hip hop",Female
35,12,670,2010-01-16,The Ting Tings,/wiki/The_Ting_Tings,Pop duo,"MusicGroup,Thing",,"Indie pop,indie rock,pop rock,dance-punk,synthpop,indietronica,alternative dance,new wave,post-punk revival",
35,13,671,2010-01-30,Michael Bublé,/wiki/Michael_Bubl%C3%A9,Singer,"Person,Thing",1975-09-09,"Traditional pop,easy listening,jazz,pop rock,vocal jazz,show tunes,swing,big band,blue-eyed soul",Male
35,14,672,2010-02-06,Them Crooked Vultures,/wiki/Them_Crooked_Vultures,Vocal group,"Thing,MusicGroup",2009,"Hard rock,blues rock,psychedelic rock,Stoner rock",
35,15,673,2010-02-27,Jennifer Lopez,/wiki/Jennifer_Lopez,Singer,"Person,Thing",1969-07-24,"R&B,pop,Latin,hip hop,dance",Female
35,16,674,2010-03-06,Vampire Weekend,/wiki/Vampire_Weekend,Rock band,"MusicGroup,Thing",,"Indie pop,indie rock,baroque pop,worldbeat,art pop",
35,17,675,2010-03-13,Pearl Jam,/wiki/Pearl_Jam,Rock band,"MusicGroup,Thing",1990,"Alternative rock,grunge,hard rock",
35,18,676,2010-04-10,Justin Bieber,/wiki/Justin_Bieber,Singer-songwriter,"Person,Thing",1994-03-01,"Pop,R&B",Male
35,19,677,2010-04-17,Ke$ha,/wiki/Kesha,Singer-songwriter,"Person,Thing",1987-03-01,"Synthpop,electropop,pop-rap,rock,dance",Female
35,20,678,2010-04-24,MGMT,/wiki/MGMT,Rock band,"MusicGroup,Thing",,"Psychedelic rock,indie rock,psychedelic pop,indietronica",
35,21,679,2010-05-08,Jay-Z,/wiki/Jay-Z,Rapper,"Person,Thing",1969-12-04,Hip hop,Male
35,22,680,2010-05-15,Tom Petty and the Heartbreakers,/wiki/Tom_Petty_and_the_Heartbreakers,Rock band,"MusicGroup,Thing",,"Rock,heartland rock,blues rock,hard rock",
36,1,681,2010-09-25,Katy Perry,/wiki/Katy_Perry,Singer-songwriter,"Person,Thing",1984-10-25,"Pop,rock",Female
36,2,682,2010-10-02,Kanye West,/wiki/Kanye_West,Rapper,"Person,Thing",1977-06-08,Hip hop,Male
36,3,683,2010-10-09,Bruno Mars,/wiki/Bruno_Mars,Singer-songwriter,"Person,Thing",1985-10-08,"R&B,funk,pop,soul",Male
36,4,684,2010-10-23,Kings of Leon,/wiki/Kings_of_Leon,Rock band,"Thing,MusicGroup",1999,"Alternative rock,Southern rock,garage rock,pop rock",
36,5,685,2010-10-30,Rihanna,/wiki/Rihanna,Singer,"Thing,Person",1988-02-20,"R&B,pop,reggae,hip hop,dance",Female
36,6,686,2010-11-13,Arcade Fire,/wiki/Arcade_Fire,Rock band,"MusicGroup,Thing",,"Indie rock,art rock",
36,7,687,2010-11-20,Florence + the Machine,/wiki/Florence_and_the_Machine,Rock band,"Thing,MusicGroup",2007,"Indie rock,indie pop,baroque pop,chamber pop,art rock,art pop,neo soul",
36,8,688,2010-12-04,Diddy-Dirty Money,/wiki/Diddy-Dirty_Money,Boy group,"MusicGroup,Thing",,"Hip hop,R&B",
36,9,689,2010-12-11,Paul McCartney,/wiki/Paul_McCartney,Singer-songwriter,"Thing,Person",1942-06-18,"Rock,pop,classical,electronic",Male
36,10,690,2010-12-18,Eminem,/wiki/Eminem,Rapper,"Thing,Person",1972-10-17,Hip hop,Male
36,10,690,2010-12-18,Lil Wayne,/wiki/Lil_Wayne,Hip-hop artist,"Thing,Person",1982-09-27,Hip hop,Male
36,11,691,2011-01-08,The Black Keys,/wiki/The_Black_Keys,Rock band,"MusicGroup,Thing",,"Garage rock,blues rock,indie rock",
36,12,692,2011-01-15,Cee Lo Green,/wiki/Cee_Lo_Green,Singer,"Thing,Person",1974-05-30,"R&B,hip hop,soul,funk",Male
36,13,693,2011-01-29,Nicki Minaj,/wiki/Nicki_Minaj,Rapper,"Person,Thing",1982-12-08,"Hip hop,R&B,pop",Female
36,14,694,2011-02-05,Linkin Park,/wiki/Linkin_Park,Rock band,"Thing,MusicGroup",,"Alternative rock,nu metal,alternative metal,rap rock,electronic rock",
36,15,695,2011-02-12,Chris Brown,/wiki/Chris_Brown_(American_singer),Singer-songwriter,"Thing,Person",1989-05-05,"R&B,hip hop,pop",Male
36,16,696,2011-03-05,The Strokes,/wiki/The_Strokes,Rock band,"MusicGroup,Thing",1998,"Indie rock,garage rock revival,post-punk revival",
36,17,697,2011-03-12,Jessie J,/wiki/Jessie_J,Singer-songwriter,"Thing,Person",1988-03-27,"Pop,R&B",Female
36,18,698,2011-04-02,Elton John,/wiki/Elton_John,Singer,"Thing,Person",1947-03-25,"Rock,piano rock,pop rock,glam rock,soft rock,rhythm and blues",Male
36,18,698,2011-04-02,Leon Russell,/wiki/Leon_Russell,Musician,"Person,Thing",1942-04-02,"Country,rock,folk,rhythm and blues,folk rock,blues rock",Male
36,19,699,2011-04-09,Foo Fighters,/wiki/Foo_Fighters,Rock band,"MusicGroup,Thing",,"Alternative rock,post-grunge,hard rock",
36,20,700,2011-05-07,Ellie Goulding,/wiki/Ellie_Goulding,Singer-songwriter,"Person,Thing",1986-12-30,"Indie pop,synthpop,folktronica",Female
36,21,701,2011-05-14,Paul Simon,/wiki/Paul_Simon,Musician,"Person,Thing",1941-10-13,"Folk,rock,pop,world",Male
36,22,702,2011-05-21,Lady Gaga,/wiki/Lady_Gaga,Singer-songwriter,"Thing,Person",1986-03-28,"Electropop,dance-pop",Female
37,1,703,2011-09-24,Radiohead,/wiki/Radiohead,Rock band,"MusicGroup,Thing",,"Art rock,alternative rock,electronica,experimental rock",
37,2,704,2011-10-01,Lady Antebellum,/wiki/Lady_Antebellum,Musical Group,"Thing,MusicGroup",,"Country,pop country",
37,3,705,2011-10-08,Foster the People,/wiki/Foster_the_People,Pop band,"Thing,MusicGroup",,"Indie pop,alternative rock,indietronica,alternative dance,neo-psychedelia",
37,4,706,2011-10-15,Drake,/wiki/Drake_(entertainer),Rapper,"Person,Thing",1986-10-24,"Hip hop,R&B",Male
37,5,707,2011-11-05,Maroon 5,/wiki/Maroon_5,Pop band,"MusicGroup,Thing",,"Pop rock,funk rock,dance-pop,blue-eyed soul,neo soul",
37,6,708,2011-11-12,Coldplay,/wiki/Coldplay,Rock band,"Thing,MusicGroup",,"Alternative rock,post-Britpop,pop rock,pop,piano rock",
37,7,709,2011-11-19,Florence + The Machine,/wiki/Florence_%2B_The_Machine,Rock band,"Thing,MusicGroup",2007,"Indie rock,indie pop,baroque pop,chamber pop,art rock,art pop,neo soul",
37,8,710,2011-12-03,The Black Keys,/wiki/The_Black_Keys,Rock band,"MusicGroup,Thing",,"Garage rock,blues rock,indie rock",
37,9,711,2011-12-10,Robyn,/wiki/Robyn,Singer-songwriter,"Thing,Person",1979-06-12,"Electropop,dance-pop,R&B",Female
37,10,712,2011-12-17,Michael Bublé,/wiki/Michael_Bubl%C3%A9,Singer,"Person,Thing",1975-09-09,"Traditional pop,easy listening,jazz,pop rock,vocal jazz,show tunes,swing,big band,blue-eyed soul",Male
37,11,713,2012-01-07,Kelly Clarkson,/wiki/Kelly_Clarkson,Singer-songwriter,"Person,Thing",1982-04-24,Pop,Female
37,12,714,2012-01-14,Lana Del Rey,/wiki/Lana_Del_Rey,Singer-songwriter,"Thing,Person",1985-06-21,"Baroque pop,dream pop,trip hop,rock,indie pop",Female
37,13,715,2012-02-04,Bon Iver,/wiki/Bon_Iver,Band,"MusicGroup,Thing",,"Indie folk,chamber pop,folktronica",
37,14,716,2012-02-11,Karmin,/wiki/Karmin_(band),Pop duo,"Thing,MusicGroup",,"Pop,hip hop,pop rap",
37,15,717,2012-02-18,Sleigh Bells,/wiki/Sleigh_Bells_(band),Pop duo,"MusicGroup,Thing",,Noise pop,
37,16,718,2012-03-03,Jack White,/wiki/Jack_White_(musician),Musician,"Thing,Person",1975-07-09,"Rock,alternative rock,garage rock,blues rock,folk rock,blues,punk blues,country",Male
37,17,719,2012-03-10,The Shins,/wiki/The_Shins,Rock band,"Thing,MusicGroup",,"Indie rock,alternative rock,folk rock,dream pop,indie pop,surf rock",
37,18,720,2012-04-07,One Direction,/wiki/One_Direction,Pop band,"MusicGroup,Thing",,Pop,
37,19,721,2012-04-14,Gotye,/wiki/Gotye,Multi-instrumentalist,"Thing,Person",1980-05-21,"Indie rock,alternative rock,indie pop,trip hop",Male
37,20,722,2012-05-05,Rihanna,/wiki/Rihanna,Singer,"Thing,Person",1988-02-20,"R&B,pop,reggae,hip hop,dance",Female
37,21,723,2012-05-12,Usher,/wiki/Usher_(entertainer),Singer-songwriter,"Thing,Person",1978-10-14,"R&B,pop",Male
37,22,724,2012-05-19,Arcade Fire,/wiki/Arcade_Fire,Rock band,"MusicGroup,Thing",,"Indie rock,art rock",
37,22,724,2012-05-19,Foo Fighters,/wiki/Foo_Fighters,Rock band,"MusicGroup,Thing",,"Alternative rock,post-grunge,hard rock",
37,22,724,2012-05-19,Jeff Beck,/wiki/Jeff_Beck,Guitarist,"Person,Thing",1944-06-24,"Blues rock,jazz fusion,instrumental rock,hard rock,electronica,progressive rock",Male
38,1,725,2012-09-15,Frank Ocean,/wiki/Frank_Ocean,Singer,"Thing,Person",1987-10-28,R&B,Male
38,2,726,2012-09-22,Mumford & Sons,/wiki/Mumford_%26_Sons,Rock band,"Thing,MusicGroup",,"Folk rock,neo-folk,alternative rock",
38,3,727,2012-10-06,Muse,/wiki/Muse_(band),Rock band,"Thing,MusicGroup",,"Alternative rock,progressive rock,hard rock,art rock,space rock,electronica",
38,4,728,2012-10-13,Passion Pit,/wiki/Passion_Pit,Band,"MusicGroup,Thing",,"Electropop,alternative dance,indietronica,synthpop,indie pop,neo-psychedelia",
38,5,729,2012-10-20,Bruno Mars,/wiki/Bruno_Mars,Singer-songwriter,"Person,Thing",1985-10-08,"R&B,funk,pop,soul",Male
38,6,730,2012-11-03,fun.,/wiki/Fun_(band),Pop band,"MusicGroup,Thing",,"Indie pop,alternative rock,indie rock,baroque pop",
38,7,731,2012-11-10,Rihanna,/wiki/Rihanna,Singer,"Thing,Person",1988-02-20,"R&B,pop,reggae,hip hop,dance",Female
38,8,732,2012-11-17,Maroon 5,/wiki/Maroon_5,Pop band,"MusicGroup,Thing",,"Pop rock,funk rock,dance-pop,blue-eyed soul,neo soul",
38,9,733,2012-12-08,Ne-Yo,/wiki/Ne-Yo,Singer-songwriter,"Person,Thing",,R&B,Male
38,10,734,2012-12-15,Paul McCartney,/wiki/Paul_McCartney,Singer-songwriter,"Thing,Person",1942-06-18,"Rock,pop,classical,electronic",Male
38,11,735,2013-01-19,The Lumineers,/wiki/The_Lumineers,Rock band,"Thing,MusicGroup",,"Indie folk,folk rock,Americana",
38,12,736,2013-01-26,Kendrick Lamar,/wiki/Kendrick_Lamar,Rapper,"Thing,Person",1987-06-17,Hip hop,Male
38,13,737,2013-02-09,Justin Bieber,/wiki/Justin_Bieber,Singer-songwriter,"Person,Thing",1994-03-01,"Pop,R&B",Male
38,14,738,2013-02-16,Alabama Shakes,/wiki/Alabama_Shakes,Rock band,"Thing,MusicGroup",2009,"Blues rock,Southern rock,soul",
38,15,739,2013-03-02,Macklemore,/wiki/Macklemore,Hip-hop artist,"Thing,Person",1983-06-19,"Hip hop,alternative hip hop",Male
38,15,739,2013-03-02,Ryan Lewis,/wiki/Ryan_Lewis,DJ,"Person,Thing",1988-03-25,"Hip hop,alternative hip hop,hipster hop,indie hip hop,R&B",Male
38,16,740,2013-03-09,Justin Timberlake,/wiki/Justin_Timberlake,Singer-songwriter,"Person,Thing",1981-01-31,"Pop,R&B,neo soul",Male
38,17,741,2013-04-06,Phoenix,/wiki/Phoenix_(band),City in Arizona,"Place,AdministrativeArea,City,Thing",,"Synthpop,new wave,alternative rock",
38,18,742,2013-04-13,Miguel,/wiki/Miguel_(singer),Basketball Team,"SportsTeam,Thing,Organization",1985-10-23,"R&B,alternative R&B,pop,funk,neo soul",
38,19,743,2013-05-04,Of Monsters and Men,/wiki/Of_Monsters_and_Men,Band,"Thing,MusicGroup",,"Indie folk,folk-pop",
38,20,744,2013-05-11,Vampire Weekend,/wiki/Vampire_Weekend,Rock band,"MusicGroup,Thing",,"Indie pop,indie rock,baroque pop,worldbeat,art pop",
38,21,745,2013-05-18,Kanye West,/wiki/Kanye_West,Rapper,"Person,Thing",1977-06-08,Hip hop,Male
39,1,746,"September 28, 2013",Arcade Fire,/wiki/Arcade_Fire,Rock band,"MusicGroup,Thing",,"Indie rock,art rock",
39,2,747,2013-10-05,Miley Cyrus,/wiki/Miley_Cyrus,Singer-songwriter,"Thing,Person",1992-11-23,Pop,Female
39,3,748,2013-10-12,Katy Perry,/wiki/Katy_Perry,Singer-songwriter,"Person,Thing",1984-10-25,"Pop,rock",Female
39,4,749,2013-10-26,Janelle Monáe,/wiki/Janelle_Mon%C3%A1e,Singer-songwriter,"Person,Thing",1985-12-01,"Psychedelic soul,R&B,funk,soul,pop,art rock",Female
39,5,750,2013-11-02,Eminem,/wiki/Eminem,Rapper,"Thing,Person",1972-10-17,Hip hop,Male
39,6,751,2013-11-16,Lady Gaga,/wiki/Lady_Gaga,Singer-songwriter,"Thing,Person",1986-03-28,"Electropop,dance-pop",Female
39,7,752,2013-11-23,Haim,/wiki/Haim_(band),Pop band,"MusicGroup,Thing",2007,"Pop rock,soft rock,R&B",
39,8,753,2013-12-07,One Direction,/wiki/One_Direction,Pop band,"MusicGroup,Thing",,Pop,
39,9,754,2013-12-14,Kings of Leon,/wiki/Kings_of_Leon,Rock band,"Thing,MusicGroup",1999,"Alternative rock,Southern rock,garage rock,pop rock",
39,10,755,2013-12-21,Justin Timberlake,/wiki/Justin_Timberlake,Singer-songwriter,"Person,Thing",1981-01-31,"Pop,R&B,neo soul",Male
39,11,756,2014-01-18,Drake,/wiki/Drake_(rapper),Rapper,"Person,Thing",1986-10-24,"Hip hop,R&B",Male
39,12,757,2014-01-25,Bastille,/wiki/Bastille_(band),,"Event,Thing",,"Indie pop,electropop",
39,13,758,2014-02-01,Imagine Dragons,/wiki/Imagine_Dragons,Rock band,"MusicGroup,Thing",,"Alternative rock,indie rock,pop rock",
39,14,759,2014-03-01,Beck,/wiki/Beck,Singer-songwriter,"Thing,Person",1970-07-08,"Alternative rock,anti-folk,art pop,Americana,alternative hip hop",Male
39,15,760,2014-03-08,The National,/wiki/The_National_(band),Rock band,"MusicGroup,Thing",,"Indie rock,alternative rock,post-punk revival",
39,16,761,2014-03-29,Sam Smith,/wiki/Sam_Smith_(singer),Singer-songwriter,"Person,Thing",1992-05-19,"Soul,pop,blue-eyed soul,R&B",Male
39,17,762,2014-04-05,Pharrell Williams,/wiki/Pharrell_Williams,Singer-songwriter,"Thing,Person",1973-04-05,"Hip hop,R&B,funk,pop",Male
39,18,763,2014-04-12,Ed Sheeran,/wiki/Ed_Sheeran,Studio album by Ed Sheeran,"MusicAlbum,Thing",1991-02-17,"Pop,folk pop,acoustic",
39,19,764,2014-05-03,Coldplay,/wiki/Coldplay,Rock band,"Thing,MusicGroup",,"Alternative rock,post-Britpop,pop rock,pop,piano rock",
39,20,765,2014-05-10,The Black Keys,/wiki/The_Black_Keys,Rock band,"MusicGroup,Thing",,"Garage rock,blues rock,indie rock",
39,21,766,2014-05-17,St. Vincent,/wiki/St._Vincent_(musician),Country,"Country,AdministrativeArea,Thing,Place",1982-09-28,"Art rock,indie rock,chamber rock",
40,1,767,2014-09-27,Ariana Grande,/wiki/Ariana_Grande,Singer,"Thing,Person",1993-06-26,"Pop,R&B",Female
40,2,768,2014-10-04,Maroon 5,/wiki/Maroon_5,Pop band,"MusicGroup,Thing",,"Pop rock,funk rock,dance-pop,blue-eyed soul,neo soul",
40,3,769,2014-10-11,Hozier,/wiki/Hozier_(musician),Musician,"Person,Thing",1990-03-17,"Indie rock,soul,blues,folk,R&B",Male
40,4,770,2014-10-25,Iggy Azalea,/wiki/Iggy_Azalea,Rapper,"Thing,Person",1990-06-07,"Hip hop,EDM",Female
40,5,771,2014-11-01,Prince,/wiki/Prince_(musician),Duke of Cornwall,"Person,Thing",1958-06-07,"Funk,pop,R&B,rock",Male
40,6,772,2014-11-15,Kendrick Lamar,/wiki/Kendrick_Lamar,Rapper,"Thing,Person",1987-06-17,Hip hop,Male
40,7,773,2014-11-22,Mark Ronson,/wiki/Mark_Ronson,Musician,"Thing,Person",1975-09-04,"Electronic,funk,pop,soul,hip hop,pop rock",Male
40,7,773,2014-11-22,Bruno Mars,/wiki/Bruno_Mars,Singer-songwriter,"Person,Thing",1985-10-08,"R&B,funk,pop,soul",Male
40,8,774,2014-12-06,Nicki Minaj,/wiki/Nicki_Minaj,Rapper,"Person,Thing",1982-12-08,"Hip hop,R&B,pop",Female
40,9,775,2014-12-13,Charli XCX,/wiki/Charli_XCX,Singer-songwriter,"Thing,Person",1992-08-02,"Electropop,pop punk,synthpop,dance pop",Female
40,10,776,2014-12-20,One Direction,/wiki/One_Direction,Pop band,"MusicGroup,Thing",,Pop,
40,11,777,2015-01-17,Sia,/wiki/Sia_(musician),Singer-songwriter,"Person,Thing",1975-12-18,"Pop,electropop,indie pop,trip hop,acid jazz",Female
40,12,778,2015-01-24,Blake Shelton,/wiki/Blake_Shelton,Singer,"Thing,Person",1976-06-18,"Country,bro-country",Male
40,13,779,2015-01-31,D'Angelo,/wiki/D%27Angelo,Singer-songwriter,"Person,Thing",1974-02-11,"R&B,neo soul,funk,soul,jazz fusion,psychedelic rock",Male
40,14,780,2015-02-28,Alabama Shakes,/wiki/Alabama_Shakes,Rock band,"Thing,MusicGroup",2009,"Blues rock,Southern rock,soul",
40,15,781,2015-03-07,Zac Brown Band,/wiki/Zac_Brown_Band,Musical band,"Thing,MusicGroup",,"Southern rock,country,country rock,folk rock",
40,16,782,2015-03-28,George Ezra,/wiki/George_Ezra,Singer-songwriter,"Person,Thing",1993-06-07,"Rock,folk rock,blues,roots rock",Male
40,17,783,2015-04-04,Carly Rae Jepsen,/wiki/Carly_Rae_Jepsen,Singer-songwriter,"Thing,Person",1985-11-21,Pop,Female
40,18,784,2015-04-11,Mumford & Sons,/wiki/Mumford_%26_Sons,Rock band,"Thing,MusicGroup",,"Folk rock,neo-folk,alternative rock",
40,19,785,2015-05-02,Wiz Khalifa,/wiki/Wiz_Khalifa,Rapper,"Person,Thing",1987-09-08,Hip hop,Male
40,20,786,2015-05-09,Florence + the Machine,/wiki/Florence_and_the_Machine,Rock band,"Thing,MusicGroup",2007,"Indie rock,indie pop,baroque pop,chamber pop,art rock,art pop,neo soul",
40,21,787,2015-05-16,Rihanna,/wiki/Rihanna,Singer,"Thing,Person",1988-02-20,"R&B,pop,reggae,hip hop,dance",Female
41,1,788,2015-10-03,Miley Cyrus,/wiki/Miley_Cyrus,Singer-songwriter,"Thing,Person",1992-11-23,Pop,Female
41,2,789,2015-10-10,The Weeknd,/wiki/The_Weeknd,Singer,"Person,Thing",1990-02-16,Alternative R&B,Male
41,3,790,2015-10-17,Demi Lovato,/wiki/Demi_Lovato,Singer-songwriter,"Thing,Person",1992-08-20,"Pop,pop rock,R&B",Female
41,4,791,2015-11-07,Sia,/wiki/Sia_Furler,Singer-songwriter,"Person,Thing",1975-12-18,"Pop,electropop,indie pop,trip hop,acid jazz",Female
41,5,792,2015-11-14,Disclosure,/wiki/Disclosure_(band),Electronic duo,"MusicGroup,Thing",,"House,deep house,UK garage,synthpop,future garage,UK funky",
41,6,793,2015-11-21,Adele,/wiki/Adele,Singer-songwriter,"Person,Thing",1988-05-05,"Soul,pop,blue-eyed soul,R&B",Female
41,7,794,2015-12-05,Leon Bridges,/wiki/Leon_Bridges,Singer,"Person,Thing",1989-07-13,"Soul,gospel,R&B,blues",Male
41,8,795,2015-12-12,Chance the Rapper,/wiki/Chance_the_Rapper,Rapper,"Thing,Person",1993-04-16,,Male
41,9,796,2015-12-19,Bruce Springsteen,/wiki/Bruce_Springsteen,Singer-songwriter,"Person,Thing",1949-09-23,"Rock,heartland rock,folk rock,hard rock,rock and roll",Male
41,9,796,2015-12-19,E Street Band,/wiki/E_Street_Band,Singer-songwriter,"Person,Thing",,Rock,Male
41,10,797,2016-01-16,Chris Stapleton,/wiki/Chris_Stapleton,Musician,"Thing,Person",1978-04-15,"Country,bluegrass,Southern rock,outlaw country,blues",Male
41,11,798,2016-01-23,Selena Gomez,/wiki/Selena_Gomez,Actress,"Person,Thing",1992-07-22,Dance-pop,Female
41,12,799,2016-02-06,The 1975,/wiki/The_1975,Rock band,"MusicGroup,Thing",2002,"Indie rock,electropop,pop,pop rock",
41,13,800,2016-02-13,Kanye West,/wiki/Kanye_West,Rapper,"Person,Thing",1977-06-08,Hip hop,Male
41,14,801,2016-03-05,Future,/wiki/Future_(rapper),Company,"Corporation,Organization,Thing",1983-11-20,"Hip hop,trap",
41,15,802,2016-03-12,Ariana Grande,/wiki/Ariana_Grande,Singer,"Thing,Person",1993-06-26,"Pop,R&B",Female
41,16,803,2016-04-02,Gwen Stefani,/wiki/Gwen_Stefani,Singer-songwriter,"Person,Thing",1969-10-03,"Pop,dance-pop,synthpop,R&B,new wave,hip hop",Female
41,17,804,2016-04-09,Margo Price,/wiki/Margo_Price,Singer-songwriter,"Thing,Person",1983-04-15,"Country,americana,honky tonk,outlaw country",Female
41,18,805,2016-04-16,Nick Jonas,/wiki/Nick_Jonas,Singer-songwriter,"Thing,Person",1992-09-16,"Pop,pop rock,R&B",Male
41,19,806,2016-05-07,Alicia Keys,/wiki/Alicia_Keys,Singer-songwriter,"Person,Thing",1981-01-25,"R&B,soul,jazz,hip hop",Female
41,20,807,2016-05-14,Drake,/wiki/Drake_(rapper),Rapper,"Person,Thing",1986-10-24,"Hip hop,R&B",Male
41,21,808,2016-05-21,Courtney Barnett,/wiki/Courtney_Barnett,Singer-songwriter,"Person,Thing",1987-11-03,"Indie rock,alternative rock,grunge,psychedelic",Female
42,1,809,2016-10-01,The Weeknd,/wiki/The_Weeknd,Singer,"Person,Thing",1990-02-16,Alternative R&B,Male
42,2,810,2016-10-08,Twenty One Pilots,/wiki/Twenty_One_Pilots,Musical duo,"MusicGroup,Thing",,"Alternative hip hop,electropop,indie pop,rock",
42,3,811,2016-10-15,Bruno Mars,/wiki/Bruno_Mars,Singer-songwriter,"Person,Thing",1985-10-08,"R&B,funk,pop,soul",Male
42,4,812,2016-10-22,Lady Gaga,/wiki/Lady_Gaga,Singer-songwriter,"Thing,Person",1986-03-28,"Electropop,dance-pop",Female
42,5,813,2016-11-05,Solange,/wiki/Solange_Knowles,Singer-songwriter,"Thing,Person",1986-06-24,"R&B,funk,soul,pop,indie pop",Female
42,6,814,2016-11-12,A Tribe Called Quest,/wiki/A_Tribe_Called_Quest,Hip hop group,"Thing,MusicGroup",,"Hip hop,alternative hip hop,jazz rap",
42,7,815,2016-11-19,The xx,/wiki/The_xx,Band,"MusicGroup,Thing",,"Indie pop,indie electronic,dream pop,electronic rock",
42,8,816,2016-12-03,Shawn Mendes,/wiki/Shawn_Mendes,Singer-songwriter,"Thing,Person",1998-08-08,"Pop,acoustic,folk pop",Male
42,9,817,2016-12-10,Maren Morris,/wiki/Maren_Morris,Singer,"Thing,Person",1990-04-10,"Country pop,country,R&B,pop rock",Female
42,10,818,2016-12-17,Chance the Rapper,/wiki/Chance_the_Rapper,Rapper,"Thing,Person",1993-04-16,,Male
42,11,819,2017-01-14,Sturgill Simpson,/wiki/Sturgill_Simpson,Singer-songwriter,"Person,Thing",1978-06-08,"Country,alternative country,roots rock,soul",Male
42,12,820,2017-01-21,Big Sean,/wiki/Big_Sean,Rapper,"Person,Thing",1988-03-25,Hip hop,Male
42,13,821,2017-02-04,Alessia Cara,/wiki/Alessia_Cara,Singer-songwriter,"Thing,Person",1996-07-11,"Alternative R&B,R&B,pop,Alternative Hip Hop,Indie,Alternative Rock",Female
42,14,822,2017-02-11,Ed Sheeran,/wiki/Ed_Sheeran,Studio album by Ed Sheeran,"MusicAlbum,Thing",1991-02-17,"Pop,folk pop,acoustic",
42,15,823,2017-03-04,Father John Misty,/wiki/Joshua_Tillman,Singer-songwriter,"Person,Thing",1981-05-03,"Indie rock,indie folk,folk rock",Male
42,16,824,2017-03-11,Lorde,/wiki/Lorde,Singer-songwriter,"Person,Thing",1996-11-07,"Art pop,dream pop,electropop,indietronica",Female
42,17,825,2017-04-08,The Chainsmokers,/wiki/The_Chainsmokers,Duo,"Thing,MusicGroup",2012,"Electronic dance music,pop",
42,18,826,2017-04-15,Harry Styles,/wiki/Harry_Styles,Singer,"Person,Thing",1994-02-01,,Male
